start,type,end
E016,HAS_PART,M030
E016,HAS_TYPE,T974
E016,HAS_CREATOR,P001
E016,HAS_SUBJECT_PERSON,P001
E016,HAS_SUBJECT_PERSON,P042
E016,HAS_SUBJECT_PERSON,P051
E016,HAS_SUBJECT_PERSON,P052
E016,HAS_SUBJECT_TOPIC,H027
E016,HAS_SUBJECT_TOPIC,H035
E016,HAS_SUBJECT_TOPIC,T010
E016,HAS_SUBJECT_TOPIC,T035
E016,HAS_SUBJECT_TOPIC,T055
E016,HAS_SUBJECT_TOPIC,T104
E016,HAS_SUBJECT_TOPIC,T110
E016,HAS_SUBJECT_TOPIC,T126
E016,HAS_SUBJECT_TOPIC,T143
E016,HAS_SUBJECT_TOPIC,T186
E016,HAS_SUBJECT_TOPIC,T196
E016,HAS_SUBJECT_TOPIC,T202
E016,HAS_SUBJECT_TOPIC,T231
E016,HAS_SUBJECT_TOPIC,T984
E016,HAS_SUBJECT_ERA,H027
E026,HAS_PART,C028
E026,HAS_CREATOR,P001
E026,HAS_SUBJECT_TOPIC,T088
E026,HAS_SUBJECT_TOPIC,T089
E026,HAS_SUBJECT_TOPIC,T140
E026,HAS_SUBJECT_TOPIC,T147
E026,HAS_SUBJECT_TOPIC,T148
E026,HAS_SUBJECT_TOPIC,T167
E026,HAS_SUBJECT_TOPIC,T221
E026,HAS_SUBJECT_CRITICAL_TERM,CT035
E026,HAS_SUBJECT_CRITICAL_TERM,CT383
E026,HAS_SUBJECT_CRITICAL_TERM,CT429
E026,HAS_SUBJECT_CRITICAL_TERM,CT443
E026,HAS_SUBJECT_CRITICAL_TERM,CT492
E026,HAS_SUBJECT_CRITICAL_TERM,CT542
E026,HAS_SUBJECT_CRITICAL_TERM,CT555
E026,HAS_SUBJECT_CRITICAL_TERM,CT671
E022,HAS_TYPE,T972
E022,HAS_PART,M041
E022,HAS_PART,M042
E022,HAS_PART,C024
E022,HAS_CREATOR,P001
E022,HAS_SUBJECT_PERSON,P001
E022,HAS_SUBJECT_PERSON,P050
E022,HAS_SUBJECT_PLACE,L011
E022,HAS_SUBJECT_PLACE,L012
E022,HAS_SUBJECT_PLACE,L013
E022,HAS_SUBJECT_PLACE,L014
E022,HAS_SUBJECT_PLACE,L185
E022,HAS_SUBJECT_TOPIC,L185
E022,HAS_SUBJECT_TOPIC,T001
E022,HAS_SUBJECT_TOPIC,T023
E022,HAS_SUBJECT_TOPIC,T028
E022,HAS_SUBJECT_TOPIC,T035
E022,HAS_SUBJECT_TOPIC,T100
E022,HAS_SUBJECT_TOPIC,T1054
E022,HAS_SUBJECT_TOPIC,T1062
E022,HAS_SUBJECT_TOPIC,T151
E022,HAS_SUBJECT_TOPIC,T165
E022,HAS_SUBJECT_TOPIC,T168
E022,HAS_SUBJECT_TOPIC,T199
E022,HAS_SUBJECT_TOPIC,T224
E022,HAS_SUBJECT_CRITICAL_TERM,CT535
E020,HAS_PART,M039
E020,HAS_TYPE,T974
E020,HAS_CREATOR,P001
E020,HAS_SUBJECT_PERSON,P001
E020,HAS_SUBJECT_TOPIC,T014
E020,HAS_SUBJECT_TOPIC,T064
E020,HAS_SUBJECT_TOPIC,T100
E020,HAS_SUBJECT_TOPIC,T506
E020,HAS_SUBJECT_CRITICAL_TERM,CT008
E031,HAS_PART,M048
E031,HAS_PART,C033
E031,HAS_PART,M049
E031,HAS_PART,C034
E031,HAS_TYPE,T972
E031,HAS_CREATOR,P001
E031,HAS_SUBJECT_PERSON,P001
E031,HAS_SUBJECT_TOPIC,T010
E031,HAS_SUBJECT_TOPIC,T078
E031,HAS_SUBJECT_TOPIC,T079
E031,HAS_SUBJECT_TOPIC,T095
E031,HAS_SUBJECT_TOPIC,T136
E031,HAS_SUBJECT_TOPIC,T205
E031,HAS_SUBJECT_TOPIC,T208
E031,HAS_SUBJECT_CRITICAL_TERM,CT506
E005,HAS_TYPE,T974
E005,HAS_PART,M005
E005,HAS_PART,C008
E005,HAS_PART,M006
E005,HAS_PART,M007
E005,HAS_PART,M008
E005,HAS_PART,C009
E005,HAS_CREATOR,P001
E005,HAS_SUBJECT_PERSON,P024
E005,HAS_SUBJECT_PERSON,P026
E005,HAS_SUBJECT_PERSON,P027
E005,HAS_SUBJECT_PERSON,P030
E005,HAS_SUBJECT_PERSON,P037
E005,HAS_SUBJECT_PERSON,P038
E005,HAS_SUBJECT_PLACE,L001
E005,HAS_SUBJECT_PLACE,L002
E005,HAS_SUBJECT_PLACE,L003
E005,HAS_SUBJECT_PLACE,L031
E005,HAS_SUBJECT_PLACE,L032
E005,HAS_SUBJECT_PLACE,L033
E005,HAS_SUBJECT_PLACE,L034
E005,HAS_SUBJECT_PLACE,L503
E005,HAS_SUBJECT_TOPIC,H035
E005,HAS_SUBJECT_TOPIC,L031
E005,HAS_SUBJECT_TOPIC,T009
E005,HAS_SUBJECT_TOPIC,T035
E005,HAS_SUBJECT_TOPIC,T055
E005,HAS_SUBJECT_TOPIC,T101
E005,HAS_SUBJECT_TOPIC,T1038
E005,HAS_SUBJECT_TOPIC,T1054
E005,HAS_SUBJECT_TOPIC,T1061
E005,HAS_SUBJECT_TOPIC,T1070
E005,HAS_SUBJECT_TOPIC,T110
E005,HAS_SUBJECT_TOPIC,T139
E005,HAS_SUBJECT_TOPIC,T480
E005,HAS_SUBJECT_TOPIC,T494
E005,HAS_SUBJECT_ERA,H010
E005,HAS_SUBJECT_ERA,H024
E005,HAS_SUBJECT_ERA,H025
E005,HAS_ERA,T974
E015,HAS_PART,C020
E015,HAS_TYPE,T977
E015,HAS_CREATOR,P001
E015,HAS_SUBJECT_PERSON,P001
E015,HAS_SUBJECT_PERSON,P047
E015,HAS_SUBJECT_PERSON,P048
E015,HAS_SUBJECT_PERSON,P049
E015,HAS_SUBJECT_PERSON,P050
E015,HAS_SUBJECT_PERSON,P065
E015,HAS_SUBJECT_TOPIC,T090
E015,HAS_SUBJECT_TOPIC,T121
E015,HAS_SUBJECT_TOPIC,T153
E015,HAS_SUBJECT_TOPIC,T215
E015,HAS_SUBJECT_TOPIC,T224
E015,HAS_SUBJECT_TOPIC,T236
E015,HAS_SUBJECT_TOPIC,T250
E015,HAS_SUBJECT_CRITICAL_TERM,CT015
E015,HAS_SUBJECT_CRITICAL_TERM,CT353
E015,HAS_SUBJECT_CRITICAL_TERM,CT444
E015,HAS_SUBJECT_CRITICAL_TERM,CT491
E015,HAS_SUBJECT_CRITICAL_TERM,CT634
E015,HAS_SUBJECT_CRITICAL_TERM,CT710
E015,HAS_SUBJECT_CRITICAL_TERM,CT712
E015,HAS_SUBJECT_ERA,H027
E010,HAS_PART,M016
E010,HAS_PART,M017
E010,HAS_PART,M018
E010,HAS_TYPE,T974
E010,HAS_CREATOR,P001
E010,HAS_SUBJECT_PERSON,P001
E010,HAS_SUBJECT_PERSON,P042
E010,HAS_SUBJECT_PLACE,L006
E010,HAS_SUBJECT_TOPIC,H035
E010,HAS_SUBJECT_TOPIC,T009
E010,HAS_SUBJECT_TOPIC,T079
E010,HAS_SUBJECT_TOPIC,T092
E010,HAS_SUBJECT_TOPIC,T1038
E010,HAS_SUBJECT_TOPIC,T108
E010,HAS_SUBJECT_TOPIC,T127
E010,HAS_SUBJECT_TOPIC,T144
E010,HAS_SUBJECT_TOPIC,T165
E010,HAS_SUBJECT_TOPIC,T196
E010,HAS_SUBJECT_TOPIC,T221
E010,HAS_SUBJECT_TOPIC,T494
E011,HAS_PART,M019
E011,HAS_PART,C015
E011,HAS_PART,M020
E011,HAS_TYPE,T972
E011,HAS_CREATOR,P001
E011,HAS_SUBJECT_PERSON,P001
E011,HAS_SUBJECT_PERSON,P043
E011,HAS_SUBJECT_PERSON,P1119
E011,HAS_SUBJECT_PERSON,P873
E011,HAS_SUBJECT_PERSON,P1279
E011,HAS_SUBJECT_PERSON,P1280
E011,HAS_SUBJECT_PERSON,P1281
E011,HAS_SUBJECT_TOPIC,T014
E011,HAS_SUBJECT_TOPIC,T017
E011,HAS_SUBJECT_TOPIC,T018
E011,HAS_SUBJECT_TOPIC,T057
E011,HAS_SUBJECT_TOPIC,T064
E011,HAS_SUBJECT_TOPIC,T069
E011,HAS_SUBJECT_TOPIC,T075
E011,HAS_SUBJECT_TOPIC,T085
E011,HAS_SUBJECT_TOPIC,T095
E011,HAS_SUBJECT_TOPIC,T1052
E011,HAS_SUBJECT_TOPIC,T108
E011,HAS_SUBJECT_TOPIC,T113
E011,HAS_SUBJECT_TOPIC,T133
E011,HAS_SUBJECT_TOPIC,T146
E011,HAS_SUBJECT_TOPIC,T148
E011,HAS_SUBJECT_TOPIC,T167
E011,HAS_SUBJECT_TOPIC,T208
E011,HAS_SUBJECT_TOPIC,T214
E011,HAS_SUBJECT_TOPIC,T215
E011,HAS_SUBJECT_TOPIC,T221
E011,HAS_SUBJECT_TOPIC,T224
E011,HAS_SUBJECT_TOPIC,T454
E011,HAS_SUBJECT_TOPIC,T464
E011,HAS_SUBJECT_TOPIC,T495
E011,HAS_SUBJECT_TOPIC,T510
E011,HAS_SUBJECT_CRITICAL_TERM,CT008
E011,HAS_SUBJECT_CRITICAL_TERM,CT291
E011,HAS_SUBJECT_CRITICAL_TERM,CT454
E011,HAS_SUBJECT_CRITICAL_TERM,CT503
E011,HAS_SUBJECT_CRITICAL_TERM,CT508
E011,HAS_SUBJECT_CRITICAL_TERM,CT574
E011,HAS_SUBJECT_ERA,H010
E011,HAS_SUBJECT_ERA,H017
E011,HAS_SUBJECT_ERA,H021
E011,HAS_SUBJECT_ERA,H024
E011,HAS_SUBJECT_ERA,H025
E011,HAS_SUBJECT_ERA,H026
E011,HAS_SUBJECT_WORK,B035
E011,HAS_SUBJECT_WORK,B036
E004,HAS_PART,M004
E004,HAS_PART,C007
E004,HAS_TYPE,T972
E004,HAS_CREATOR,P001
E004,HAS_SUBJECT_PERSON,P027
E004,HAS_SUBJECT_PERSON,P028
E004,HAS_SUBJECT_PERSON,P029
E004,HAS_SUBJECT_PERSON,P030
E004,HAS_SUBJECT_PERSON,P031
E004,HAS_SUBJECT_PERSON,P032
E004,HAS_SUBJECT_PERSON,P034
E004,HAS_SUBJECT_PERSON,P035
E004,HAS_SUBJECT_PERSON,P036
E004,HAS_SUBJECT_PERSON,P342
E004,HAS_SUBJECT_TOPIC,H008
E004,HAS_SUBJECT_TOPIC,T009
E004,HAS_SUBJECT_TOPIC,T013
E004,HAS_SUBJECT_TOPIC,T061
E004,HAS_SUBJECT_TOPIC,T074
E004,HAS_SUBJECT_TOPIC,T075
E004,HAS_SUBJECT_TOPIC,T1060
E004,HAS_SUBJECT_TOPIC,T138
E004,HAS_SUBJECT_TOPIC,T231
E004,HAS_SUBJECT_TOPIC,T494
E004,HAS_SUBJECT_ERA,H008
E004,HAS_SUBJECT_ERA,H025
E004,HAS_SUBJECT_WORK,B028
E004,HAS_SUBJECT_WORK,B029
E004,HAS_SUBJECT_WORK,B030
E019,HAS_PART,M036
E019,HAS_PART,M037
E019,HAS_PART,M038
E019,HAS_PART,C022
E019,HAS_TYPE,T972
E019,HAS_CREATOR,P001
E019,HAS_SUBJECT_PERSON,P001
E019,HAS_SUBJECT_PERSON,P027
E019,HAS_SUBJECT_PERSON,P054
E019,HAS_SUBJECT_PLACE,L010
E019,HAS_SUBJECT_TOPIC,T013
E019,HAS_SUBJECT_TOPIC,T060
E019,HAS_SUBJECT_TOPIC,T097
E019,HAS_SUBJECT_TOPIC,T126
E019,HAS_SUBJECT_TOPIC,T186
E019,HAS_SUBJECT_TOPIC,T202
E019,HAS_SUBJECT_TOPIC,T991
E019,HAS_SUBJECT_CRITICAL_TERM,CT707
E028,HAS_PART,C030
E028,HAS_TYPE,T975
E028,HAS_CREATOR,P001
E028,HAS_SUBJECT_CRITICAL_TERM,CT580
E028,HAS_SUBJECT_CRITICAL_TERM,CT581
E025,HAS_PART,C027
E025,HAS_TYPE,T977
E025,HAS_CREATOR,P001
E025,HAS_SUBJECT_PERSON,P941
E025,HAS_SUBJECT_PERSON,P975
E025,HAS_SUBJECT_TOPIC,T071
E025,HAS_SUBJECT_TOPIC,T088
E025,HAS_SUBJECT_TOPIC,T089
E025,HAS_SUBJECT_TOPIC,T095
E025,HAS_SUBJECT_TOPIC,T1055
E025,HAS_SUBJECT_TOPIC,T108
E025,HAS_SUBJECT_TOPIC,T176
E025,HAS_SUBJECT_TOPIC,T221
E025,HAS_SUBJECT_TOPIC,T236
E025,HAS_SUBJECT_CRITICAL_TERM,CT233
E025,HAS_SUBJECT_CRITICAL_TERM,CT574
E025,HAS_SUBJECT_CRITICAL_TERM,CT712
E025,HAS_SUBJECT_CRITICAL_TERM,CT714
E025,HAS_SUBJECT_WORK,B092
E050,HAS_PART,M100
E050,HAS_PART,M101
E050,HAS_PART,M102
E050,HAS_PART,M103
E050,HAS_PART,M104
E050,HAS_PART,M105
E050,HAS_PART,C064
E050,HAS_TYPE,T972
E050,HAS_CREATOR,P003
E050,HAS_SUBJECT_PERSON,P103
E050,HAS_SUBJECT_PERSON,P104
E050,HAS_SUBJECT_PERSON,P108
E050,HAS_SUBJECT_PERSON,P110
E050,HAS_SUBJECT_PERSON,P118
E050,HAS_SUBJECT_PERSON,P159
E050,HAS_SUBJECT_PERSON,P160
E050,HAS_SUBJECT_PERSON,P193
E050,HAS_SUBJECT_PERSON,P918
E050,HAS_SUBJECT_PLACE,L115
E050,HAS_SUBJECT_TOPIC,T055
E050,HAS_SUBJECT_TOPIC,T056
E050,HAS_SUBJECT_TOPIC,T059
E050,HAS_SUBJECT_TOPIC,T079
E050,HAS_SUBJECT_TOPIC,T093
E050,HAS_SUBJECT_TOPIC,T103
E050,HAS_SUBJECT_TOPIC,T1049
E050,HAS_SUBJECT_TOPIC,T1052
E050,HAS_SUBJECT_TOPIC,T1055
E050,HAS_SUBJECT_TOPIC,T126
E050,HAS_SUBJECT_TOPIC,T127
E050,HAS_SUBJECT_TOPIC,T133
E050,HAS_SUBJECT_TOPIC,T138
E050,HAS_SUBJECT_TOPIC,T165
E050,HAS_SUBJECT_TOPIC,T173
E050,HAS_SUBJECT_TOPIC,T203
E050,HAS_SUBJECT_TOPIC,T239
E050,HAS_SUBJECT_TOPIC,T474
E050,HAS_SUBJECT_TOPIC,T479
E050,HAS_SUBJECT_TOPIC,T507
E050,HAS_SUBJECT_CRITICAL_TERM,CT510
E050,HAS_SUBJECT_CRITICAL_TERM,CT617
E029,HAS_PART,C031
E029,HAS_TYPE,T975
E029,HAS_CREATOR,P001
E029,HAS_SUBJECT_TOPIC,T015
E029,HAS_SUBJECT_TOPIC,T048
E029,HAS_SUBJECT_TOPIC,T069
E029,HAS_SUBJECT_TOPIC,T176
E029,HAS_SUBJECT_TOPIC,T213
E029,HAS_SUBJECT_TOPIC,T215
E029,HAS_SUBJECT_TOPIC,T236
E029,HAS_SUBJECT_CRITICAL_TERM,CT712
E051,HAS_TYPE,T972
E051,HAS_PART,C065
E051,HAS_PART,C066
E051,HAS_PART,M106
E051,HAS_PART,M107
E051,HAS_PART,C067
E051,HAS_CREATOR,P003
E051,HAS_SUBJECT_PERSON,P108
E051,HAS_SUBJECT_PERSON,P118
E051,HAS_SUBJECT_PERSON,P119
E051,HAS_SUBJECT_PERSON,P138
E051,HAS_SUBJECT_PERSON,P151
E051,HAS_SUBJECT_PERSON,P161
E051,HAS_SUBJECT_PERSON,P163
E051,HAS_SUBJECT_PERSON,P918
E051,HAS_SUBJECT_PLACE,L037
E051,HAS_SUBJECT_PLACE,L073
E051,HAS_SUBJECT_PLACE,L115
E051,HAS_SUBJECT_PLACE,L155
E051,HAS_SUBJECT_TOPIC,L047
E051,HAS_SUBJECT_TOPIC,T023
E051,HAS_SUBJECT_TOPIC,T044
E051,HAS_SUBJECT_TOPIC,T055
E051,HAS_SUBJECT_TOPIC,T095
E051,HAS_SUBJECT_TOPIC,T099
E051,HAS_SUBJECT_TOPIC,T103
E051,HAS_SUBJECT_TOPIC,T1038
E051,HAS_SUBJECT_TOPIC,T1054
E051,HAS_SUBJECT_TOPIC,T133
E051,HAS_SUBJECT_TOPIC,T147
E051,HAS_SUBJECT_TOPIC,T168
E051,HAS_SUBJECT_TOPIC,T221
E051,HAS_SUBJECT_TOPIC,T469
E051,HAS_SUBJECT_TOPIC,T547
E051,HAS_SUBJECT_CRITICAL_TERM,CT531
E051,HAS_SUBJECT_CRITICAL_TERM,CT640
E051,HAS_SUBJECT_CRITICAL_TERM,CT671
E051,HAS_SUBJECT_CRITICAL_TERM,CT008
E061,HAS_TYPE,T974
E061,HAS_PART,M123
E061,HAS_CREATOR,P003
E061,HAS_SUBJECT_PERSON,P100
E061,HAS_SUBJECT_PERSON,P101
E061,HAS_SUBJECT_PLACE,L039
E061,HAS_SUBJECT_TOPIC,T017
E061,HAS_SUBJECT_TOPIC,T091
E061,HAS_SUBJECT_TOPIC,T153
E061,HAS_SUBJECT_TOPIC,T230
E061,HAS_SUBJECT_TOPIC,T287
E061,HAS_SUBJECT_TOPIC,T518
E065,HAS_PART,M130
E065,HAS_PART,M131
E065,HAS_PART,C082
E065,HAS_PART,M132
E065,HAS_PART,M133
E065,HAS_TYPE,T972
E065,HAS_CREATOR,P003
E065,HAS_SUBJECT_PERSON,P1137
E065,HAS_SUBJECT_PERSON,P124
E065,HAS_SUBJECT_PLACE,L045
E065,HAS_SUBJECT_TOPIC,T024
E065,HAS_SUBJECT_TOPIC,T1038
E065,HAS_SUBJECT_TOPIC,T110
E065,HAS_SUBJECT_TOPIC,T153
E065,HAS_SUBJECT_TOPIC,T234
E065,HAS_SUBJECT_TOPIC,T250
E065,HAS_SUBJECT_TOPIC,T464
E065,HAS_SUBJECT_TOPIC,T487
E065,HAS_SUBJECT_CRITICAL_TERM,CT624
E069,HAS_PART,M143
E069,HAS_PART,M144
E069,HAS_TYPE,T974
E069,HAS_CREATOR,P003
E069,HAS_SUBJECT_PERSON,P1170
E069,HAS_SUBJECT_PERSON,P127
E069,HAS_SUBJECT_PERSON,P178
E069,HAS_SUBJECT_PLACE,L048
E069,HAS_SUBJECT_PLACE,L049
E069,HAS_SUBJECT_TOPIC,T060
E069,HAS_SUBJECT_TOPIC,T078
E069,HAS_SUBJECT_TOPIC,T133
E069,HAS_SUBJECT_TOPIC,T144
E069,HAS_SUBJECT_TOPIC,T161
E069,HAS_SUBJECT_TOPIC,T188
E069,HAS_SUBJECT_TOPIC,T206
E069,HAS_SUBJECT_TOPIC,T386
E057,HAS_PART,M115
E057,HAS_TYPE,T974
E057,HAS_CREATOR,P003
E057,HAS_SUBJECT_PERSON,P134
E057,HAS_SUBJECT_PLACE,L050
E057,HAS_SUBJECT_TOPIC,H008
E057,HAS_SUBJECT_TOPIC,T060
E057,HAS_SUBJECT_TOPIC,T204
E057,HAS_SUBJECT_TOPIC,T226
E057,HAS_SUBJECT_TOPIC,T449
E057,HAS_SUBJECT_CRITICAL_TERM,CT021
E081,HAS_PART,M158
E081,HAS_PART,M159
E081,HAS_PART,C102
E081,HAS_PART,C103
E081,HAS_TYPE,T972
E081,HAS_CREATOR,P003
E081,HAS_SUBJECT_PERSON,P107
E081,HAS_SUBJECT_PERSON,P147
E081,HAS_SUBJECT_PERSON,P918
E081,HAS_SUBJECT_PERSON,P1251
E081,HAS_SUBJECT_PLACE,L070
E081,HAS_SUBJECT_TOPIC,T010
E081,HAS_SUBJECT_TOPIC,T056
E081,HAS_SUBJECT_TOPIC,T133
E081,HAS_SUBJECT_TOPIC,T138
E081,HAS_SUBJECT_TOPIC,T239
E081,HAS_SUBJECT_TOPIC,T994
E099,HAS_PART,M186
E099,HAS_PART,C140
E099,HAS_PART,C141
E099,HAS_TYPE,T972
E099,HAS_CREATOR,P005
E099,HAS_SUBJECT_PERSON,P205
E099,HAS_SUBJECT_PERSON,P210
E099,HAS_SUBJECT_PERSON,P217
E099,HAS_SUBJECT_PLACE,L097
E099,HAS_SUBJECT_PLACE,L098
E099,HAS_SUBJECT_PLACE,L102
E099,HAS_SUBJECT_TOPIC,T005
E099,HAS_SUBJECT_TOPIC,T107
E099,HAS_SUBJECT_TOPIC,T112
E099,HAS_SUBJECT_TOPIC,T117
E099,HAS_SUBJECT_TOPIC,T130
E099,HAS_SUBJECT_TOPIC,T138
E099,HAS_SUBJECT_TOPIC,T163
E099,HAS_SUBJECT_TOPIC,T204
E099,HAS_SUBJECT_TOPIC,T215
E099,HAS_SUBJECT_TOPIC,T237
E071,HAS_PART,C093
E071,HAS_PART,C094
E071,HAS_PART,M146
E071,HAS_PART,C095
E071,HAS_TYPE,T972
E071,HAS_CREATOR,P003
E071,HAS_SUBJECT_PERSON,P109
E071,HAS_SUBJECT_PERSON,P112
E071,HAS_SUBJECT_PERSON,P1233
E071,HAS_SUBJECT_PERSON,P150
E071,HAS_SUBJECT_PERSON,P153
E071,HAS_SUBJECT_PERSON,P179
E071,HAS_SUBJECT_PLACE,L055
E071,HAS_SUBJECT_TOPIC,L099
E071,HAS_SUBJECT_TOPIC,T004
E071,HAS_SUBJECT_TOPIC,T035
E071,HAS_SUBJECT_TOPIC,T057
E071,HAS_SUBJECT_TOPIC,T064
E071,HAS_SUBJECT_TOPIC,T074
E071,HAS_SUBJECT_TOPIC,T075
E071,HAS_SUBJECT_TOPIC,T110
E071,HAS_SUBJECT_TOPIC,T111
E071,HAS_SUBJECT_TOPIC,T116
E071,HAS_SUBJECT_TOPIC,T117
E071,HAS_SUBJECT_TOPIC,T148
E071,HAS_SUBJECT_TOPIC,T151
E071,HAS_SUBJECT_TOPIC,T186
E071,HAS_SUBJECT_TOPIC,T196
E071,HAS_SUBJECT_TOPIC,T215
E071,HAS_SUBJECT_TOPIC,T234
E071,HAS_SUBJECT_TOPIC,T278
E071,HAS_SUBJECT_TOPIC,T507
E071,HAS_SUBJECT_TOPIC,T994
E071,HAS_SUBJECT_TOPIC,T998
E071,HAS_SUBJECT_CRITICAL_TERM,CT072
E071,HAS_SUBJECT_CRITICAL_TERM,CT384
E071,HAS_SUBJECT_CRITICAL_TERM,CT567
E071,HAS_SUBJECT_CRITICAL_TERM,CT624
E071,HAS_SUBJECT_CRITICAL_TERM,CT640
E071,HAS_SUBJECT_CRITICAL_TERM,CT668
E053,HAS_PART,M108
E053,HAS_TYPE,T974
E053,HAS_CREATOR,P003
E053,HAS_SUBJECT_PERSON,P174
E053,HAS_SUBJECT_PLACE,L074
E053,HAS_SUBJECT_PLACE,L075
E053,HAS_SUBJECT_PLACE,L262
E053,HAS_SUBJECT_TOPIC,H008
E053,HAS_SUBJECT_TOPIC,T010
E053,HAS_SUBJECT_TOPIC,T095
E053,HAS_SUBJECT_TOPIC,T1054
E053,HAS_SUBJECT_TOPIC,T1055
E053,HAS_SUBJECT_TOPIC,T107
E053,HAS_SUBJECT_TOPIC,T168
E053,HAS_SUBJECT_TOPIC,T204
E053,HAS_SUBJECT_ERA,H008
E089,HAS_PART,M172
E089,HAS_PART,C118
E089,HAS_PART,M173
E089,HAS_PART,C119
E089,HAS_TYPE,T972
E089,HAS_CREATOR,P004
E089,HAS_SUBJECT_PERSON,P186
E089,HAS_SUBJECT_PERSON,P188
E089,HAS_SUBJECT_PERSON,P190
E089,HAS_SUBJECT_PLACE,L079
E089,HAS_SUBJECT_TOPIC,T008
E089,HAS_SUBJECT_TOPIC,T097
E089,HAS_SUBJECT_TOPIC,T129
E089,HAS_SUBJECT_TOPIC,T221
E076,HAS_PART,M152
E076,HAS_PART,C097
E076,HAS_TYPE,T972
E076,HAS_CREATOR,P003
E076,HAS_SUBJECT_PERSON,P182
E076,HAS_SUBJECT_PLACE,L060
E076,HAS_SUBJECT_TOPIC,T008
E076,HAS_SUBJECT_TOPIC,T060
E076,HAS_SUBJECT_TOPIC,T133
E076,HAS_SUBJECT_TOPIC,T136
E076,HAS_SUBJECT_TOPIC,T144
E087,HAS_PART,M168
E087,HAS_PART,C112
E087,HAS_PART,C113
E087,HAS_PART,M169
E087,HAS_PART,C114
E087,HAS_TYPE,T972
E087,HAS_CREATOR,P004
E087,HAS_SUBJECT_PERSON,P1106
E087,HAS_SUBJECT_PERSON,P191
E087,HAS_SUBJECT_PERSON,P200
E087,HAS_SUBJECT_TOPIC,T009
E087,HAS_SUBJECT_TOPIC,T014
E087,HAS_SUBJECT_TOPIC,T048
E087,HAS_SUBJECT_TOPIC,T097
E087,HAS_SUBJECT_TOPIC,T215
E087,HAS_SUBJECT_TOPIC,T494
E087,HAS_SUBJECT_TOPIC,T507
E087,HAS_SUBJECT_CRITICAL_TERM,CT008
E087,HAS_SUBJECT_CRITICAL_TERM,CT641
E082,HAS_PART,C104
E082,HAS_PART,M160
E082,HAS_PART,M161
E082,HAS_PART,M162
E082,HAS_PART,M163
E082,HAS_PART,C105
E082,HAS_TYPE,T972
E082,HAS_CREATOR,P003
E082,HAS_SUBJECT_PERSON,P118
E082,HAS_SUBJECT_TOPIC,T035
E082,HAS_SUBJECT_TOPIC,T093
E082,HAS_SUBJECT_TOPIC,T1059
E082,HAS_SUBJECT_TOPIC,T1061
E082,HAS_SUBJECT_TOPIC,T148
E082,HAS_SUBJECT_TOPIC,T156
E082,HAS_SUBJECT_TOPIC,T165
E082,HAS_SUBJECT_TOPIC,T213
E082,HAS_SUBJECT_TOPIC,T221
E082,HAS_SUBJECT_CRITICAL_TERM,CT005
E082,HAS_SUBJECT_CRITICAL_TERM,CT083
E082,HAS_SUBJECT_CRITICAL_TERM,CT554
E082,HAS_SUBJECT_CRITICAL_TERM,CT668
E082,HAS_SUBJECT_CRITICAL_TERM,CT711
E082,HAS_SUBJECT_PLACE,L315
E066,HAS_PART,M134
E066,HAS_PART,M135
E066,HAS_PART,M136
E066,HAS_PART,M137
E066,HAS_PART,C083
E066,HAS_TYPE,T972
E066,HAS_CREATOR,P003
E066,HAS_SUBJECT_PERSON,P1099
E066,HAS_SUBJECT_PERSON,P175
E066,HAS_SUBJECT_PERSON,P975
E066,HAS_SUBJECT_PLACE,L097
E066,HAS_SUBJECT_TOPIC,T005
E066,HAS_SUBJECT_TOPIC,T008
E066,HAS_SUBJECT_TOPIC,T023
E066,HAS_SUBJECT_TOPIC,T055
E066,HAS_SUBJECT_TOPIC,T063
E066,HAS_SUBJECT_TOPIC,T064
E066,HAS_SUBJECT_TOPIC,T083
E066,HAS_SUBJECT_TOPIC,T1061
E066,HAS_SUBJECT_TOPIC,T112
E066,HAS_SUBJECT_TOPIC,T124
E066,HAS_SUBJECT_TOPIC,T168
E066,HAS_SUBJECT_TOPIC,T213
E066,HAS_SUBJECT_TOPIC,T215
E066,HAS_SUBJECT_WORK,B092
E064,HAS_TYPE,T972
E064,HAS_PART,M126
E064,HAS_PART,C080
E064,HAS_PART,M127
E064,HAS_PART,M128
E064,HAS_PART,M129
E064,HAS_PART,C081
E064,HAS_CREATOR,P003
E064,HAS_SUBJECT_PERSON,P120
E064,HAS_SUBJECT_PERSON,P157
E064,HAS_SUBJECT_PLACE,L043
E064,HAS_SUBJECT_PLACE,L044
E064,HAS_SUBJECT_TOPIC,T009
E064,HAS_SUBJECT_TOPIC,T023
E064,HAS_SUBJECT_TOPIC,T035
E064,HAS_SUBJECT_TOPIC,T056
E064,HAS_SUBJECT_TOPIC,T095
E064,HAS_SUBJECT_TOPIC,T1058
E064,HAS_SUBJECT_TOPIC,T110
E064,HAS_SUBJECT_TOPIC,T114
E064,HAS_SUBJECT_TOPIC,T147
E064,HAS_SUBJECT_TOPIC,T221
E064,HAS_SUBJECT_TOPIC,T237
E064,HAS_SUBJECT_TOPIC,T268
E064,HAS_SUBJECT_TOPIC,T278
E064,HAS_SUBJECT_TOPIC,T346
E064,HAS_SUBJECT_TOPIC,T494
E064,HAS_SUBJECT_TOPIC,T507
E080,HAS_PART,M157
E080,HAS_PART,C101
E080,HAS_TYPE,T972
